0.005000,  89.078560, 0.497751 
 0.005500,  83.406115, 0.443919 
 0.006000,  77.711413, 0.401353 
 0.006500,  72.134137, 0.353799 
 0.007000,  66.460793, 0.312051 
 0.007500,  61.934669, 0.277994 
 0.008000,  57.750624, 0.245052 
 0.008500,  53.990882, 0.209770 
 0.009000,  50.689131, 0.172974 
 0.009500,  47.741744, 0.143931 
 0.010000,  45.103788, 0.118009 
 0.010500,  42.746027, 0.090275 
 0.011000,  40.586396, 0.063515 
 0.011500,  38.614262, 0.041100 
 0.012000,  36.811010, 0.022655
 0.012500,  35.157173, 0.017182 
 0.013000,  33.633442, 0.015168 
 0.013500,  32.225559, 0.013794
 0.014000,  30.921313, 0.012731 
 0.014500,  29.709970, 0.011866 
 0.015000,  28.582318, 0.011140 
 0.015500,  27.530314, 0.010512 
 0.016000,  26.546896, 0.009963 
 0.016500,  25.625837, 0.009475 
 0.017000,  24.761641, 0.009038 
 0.017500,  23.949414, 0.008642 
 0.018000,  23.184810, 0.008283 
 0.018500,  22.463936, 0.007954 
 0.019000,  21.783304, 0.007652 
 0.019500,  21.139782, 0.007373 
 0.020000,  20.531529, 0.007115 
 0.020500,  19.955813, 0.006875 
 0.021000,  19.409532, 0.006651 
 0.021500,  18.890574, 0.006442 
 0.022000,  18.397022, 0.006245 
 0.022500,  17.927126, 0.006061 
 0.023000,  17.479289, 0.005887 
 0.023500,  17.052051, 0.005722 
 0.024000,  16.644076, 0.005567 
 0.024500,  16.254133, 0.005421 
 0.025000,  15.881097, 0.005283 
 0.025500,  15.525486, 0.005151 
 0.026000,  15.185543, 0.005025 
 0.026500,  14.859543, 0.004906 
 0.027000,  14.546667, 0.004792 
 0.027500,  14.246161, 0.004684 
 0.028000,  13.957324, 0.004581 
 0.028500,  13.679508, 0.004482 
 0.029000,  13.413154, 0.004388 
 0.029500,  13.157941, 0.004297 
 0.030000,  12.911967, 0.004210 
 0.030500,  12.674748, 0.004127 
 0.031000,  12.445834, 0.004047 
 0.031500,  12.224802, 0.003971 
 0.032000,  12.012036, 0.003897 
 0.032500,  11.807890, 0.003826 
 0.033000,  11.610425, 0.003758 
 0.033500,  11.419320, 0.003692 
 0.034000,  11.234275, 0.003629 
 0.034500,  11.055010, 0.003569 
 0.035000,  10.882922, 0.003510 
 0.035500,  10.716575, 0.003453 
 0.036000,  10.555170, 0.003398 
 0.036500,  10.398491, 0.003345 
 0.037000,  10.246333, 0.003294 
 0.037500,  10.099622, 0.003245 
 0.038000,  9.957996, 0.003197 
 0.038500,  9.820261, 0.003150 
 0.039000,  9.686258, 0.003106 
 0.039500,  9.555835, 0.003063 
 0.040000,  9.429920, 0.003021 
 0.040500,  9.308197, 0.002980 
 0.041000,  9.189572, 0.002940 
 0.041500,  9.073928, 0.002902 
 0.042000,  8.961151, 0.002865 
 0.042500,  8.852424, 0.002829 
 0.043000,  8.746921, 0.002793 
 0.043500,  8.643911, 0.002759 
 0.044000,  8.543305, 0.002726 
 0.044500,  8.445018, 0.002694 
 0.045000,  8.350615, 0.002663 
 0.045500,  8.258479, 0.002632 
 0.046000,  8.168366, 0.002603 
 0.046500,  8.080211, 0.002574 
 0.047000,  7.994284, 0.002546 
 0.047500,  7.911564, 0.002518 
 0.048000,  7.830557, 0.002492 
 0.048500,  7.751207, 0.002466 
 0.049000,  7.673463, 0.002441 
 0.049500,  7.598088, 0.002416 
 0.050000,  7.525024, 0.002392 
 0.050500,  7.453370, 0.002368 
 0.051000,  7.383083, 0.002346 
 0.051500,  7.314122, 0.002324 
 0.052000,  7.247685, 0.002302 
 0.052500,  7.182791, 0.002280 
 0.053000,  7.119066, 0.002260 
 0.053500,  7.056477, 0.002240 
 0.054000,  6.995075, 0.002220 
 0.054500,  6.936155, 0.002200 
