0.001000,  123.427751, 0.988500 
 0.003000,  101.173123, 0.766282 
 0.005000,  82.821552, 0.518960 
 0.007000,  65.636793, 0.362635 
 0.009000,  50.581390, 0.246993 
 0.011000,  40.521361, 0.136630 
 0.013000,  33.603334, 0.060866 
 0.015000,  28.565325, 0.044485 
 0.017000,  24.751273, 0.036104 
 0.019000,  21.776592, 0.030583 
 0.021000,  19.403862, 0.026591 
 0.023000,  17.475387, 0.023536 
 0.025000,  15.878436, 0.021123 
 0.027000,  14.545374, 0.019164 
 0.029000,  13.412538, 0.017546 
 0.031000,  12.445420, 0.016185 
 0.033000,  11.610119, 0.015029 
 0.035000,  10.882539, 0.014037 
 0.037000,  10.246000, 0.013176 
 0.039000,  9.685549, 0.012422 
 0.041000,  9.189346, 0.011758 
 0.043000,  8.746871, 0.011172 
 0.045000,  8.350601, 0.010650 
 0.047000,  7.994050, 0.010183 
 0.049000,  7.673266, 0.009762 
 0.051000,  7.382964, 0.009382 
 0.053000,  7.119072, 0.009038 
 0.055000,  6.878257, 0.008725 
 0.057000,  6.657697, 0.008441 
 0.059000,  6.455532, 0.008180 
 0.061000,  6.269969, 0.007940 
 0.063000,  6.099395, 0.007720 
 0.065000,  5.941473, 0.007516 
 0.067000,  5.794984, 0.007328 
 0.069000,  5.658813, 0.007155 
 0.071000,  5.533256, 0.006993 
 0.073000,  5.415981, 0.006842 
 0.075000,  5.306026, 0.006702 
 0.077000,  5.203537, 0.006572 
 0.079000,  5.108161, 0.006448 
 0.081000,  5.018007, 0.006334 
 0.083000,  4.933613, 0.006227 
 0.085000,  4.854563, 0.006125 
 0.087000,  4.779362, 0.006031 
 0.089000,  4.709473, 0.005941 
 0.091000,  4.642816, 0.005857 
 0.093000,  4.580023, 0.005777 
 0.095000,  4.520749, 0.005701 
 0.097000,  4.464181, 0.005630 
 0.099000,  4.411186, 0.005562 
 0.101000,  4.360177, 0.005498 
 0.103000,  4.312351, 0.005437 
 0.105000,  4.266343, 0.005379 
 0.107000,  4.223014, 0.005324 
 0.109000,  4.181471, 0.005271 
 0.111000,  4.141766, 0.005221 
 0.113000,  4.104321, 0.005173 
 0.115000,  4.067477, 0.005128 
 0.117000,  4.033750, 0.005084 
 0.119000,  4.000504, 0.005042 
 0.121000,  3.968987, 0.005003 
 0.123000,  3.939075, 0.004964 
 0.125000,  3.909540, 0.004928 
 0.127000,  3.882141, 0.004893 
 0.129000,  3.855624, 0.004858 
 0.131000,  3.829400, 0.004827 
 0.133000,  3.805304, 0.004796 
 0.135000,  3.781797, 0.004765 
 0.137000,  3.758521, 0.004737 
 0.139000,  3.736946, 0.004709 
 0.141000,  3.716172, 0.004682 
 0.143000,  3.695574, 0.004657 
 0.145000,  3.675688, 0.004633 
 0.147000,  3.657392, 0.004609 
 0.149000,  3.639231, 0.004585 
 0.151000,  3.621201, 0.004563 
 0.153000,  3.604393, 0.004542 
 0.155000,  3.588448, 0.004522 
 0.157000,  3.572603, 0.004501 
 0.159000,  3.556856, 0.004482 
 0.161000,  3.542202, 0.004464 
 0.163000,  3.528369, 0.004446 
 0.165000,  3.514609, 0.004428 
 0.167000,  3.500920, 0.004411 
 0.169000,  3.487630, 0.004395 
 0.171000,  3.475695, 0.004379 
 0.173000,  3.463813, 0.004364 
 0.175000,  3.451989, 0.004348 
 0.177000,  3.440207, 0.004334 
 0.179000,  3.429147, 0.004320 
 0.181000,  3.418966, 0.004307 
 0.183000,  3.408816, 0.004294 
 0.185000,  3.398708, 0.004281 
 0.187000,  3.388640, 0.004268 
 0.189000,  3.378978, 0.004256 
 0.191000,  3.370362, 0.004245 
 0.193000,  3.361777, 0.004234 
 0.195000,  3.353215, 0.004223 
 0.197000,  3.344682, 0.004211 
 0.199000,  3.336172, 0.004202 
