 0.500000,  9459.111786, 45.441778 
 0.515000,  9203.139069, 43.396466 
 0.530000,  8942.848412, 41.063826 
 0.545000,  8680.766702, 38.956666 
 0.560000,  8424.202972, 37.010583 
 0.575000,  8183.460564, 34.987281 
 0.590000,  7963.280092, 33.222300 
 0.605000,  7754.708856, 31.569043 
 0.620000,  7554.762125, 30.166213 
 0.635000,  7365.988752, 28.488038 
 0.650000,  7188.359310, 27.217603 
 0.665000,  7011.633489, 25.791380 
 0.680000,  6846.691311, 23.721692 
 0.695000,  6688.051282, 22.684894 
 0.710000,  6537.207168, 20.503396 
 0.725000,  6391.489085, 18.657782 
 0.740000,  6252.197655, 17.473216 
 0.755000,  6117.652039, 16.657950 
 0.770000,  5989.797985, 15.038312 
 0.785000,  5865.365143, 14.239704 
 0.800000,  5743.753270, 13.050687 
 0.815000,  5629.107753, 12.188613 
 0.830000,  5518.312897, 11.264055 
 0.845000,  5411.448948, 10.221834 
 0.860000,  5308.576247, 8.966815 
 0.875000,  5208.514298, 7.936497 
 0.890000,  5112.325566, 6.950277 
 0.905000,  5018.903154, 5.979929 
 0.920000,  4928.725025, 5.062534 
 0.935000,  4841.336673, 4.229040 
 0.950000,  4756.762259, 3.491065 
 0.965000,  4674.913637, 2.795565 
 0.980000,  4595.763603, 2.417917 
 0.995000,  4519.023937, 2.241288 
 1.010000,  4444.578256, 2.119719 
 1.025000,  4372.341237, 2.022581 
 1.040000,  4302.198553, 1.939732 
 1.055000,  4234.071831, 1.867178 
 1.070000,  4167.879654, 1.802937 
 1.085000,  4103.541548, 1.745050 
