0.001000,  102.714375, 1.108112 
 0.003000,  89.267219, 0.817388 
 0.005000,  75.619395, 0.611281 
 0.007000,  62.391936, 0.443937 
 0.009000,  50.759679, 0.312747 
 0.011000,  40.439553, 0.208546 
 0.013000,  33.564502, 0.122389 
 0.015000,  28.532043, 0.088793 
 0.017000,  24.729623, 0.072045 
 0.019000,  21.762087, 0.061048 
 0.021000,  19.395904, 0.053095 
 0.023000,  17.469911, 0.047010 
 0.025000,  15.874640, 0.042196 
 0.027000,  14.542650, 0.038289 
 0.029000,  13.410564, 0.035060 
 0.031000,  12.443950, 0.032342 
 0.033000,  11.608983, 0.030036 
 0.035000,  10.881664, 0.028059 
 0.037000,  10.245354, 0.026341 
 0.039000,  9.685225, 0.024836 
 0.041000,  9.188068, 0.023510 
 0.043000,  8.744881, 0.022338 
 0.045000,  8.349542, 0.021295 
 0.047000,  7.993797, 0.020360 
 0.049000,  7.673030, 0.019519 
 0.051000,  7.382904, 0.018760 
 0.053000,  7.119079, 0.018073 
 0.055000,  6.878331, 0.017447 
 0.057000,  6.657784, 0.016878 
 0.059000,  6.455177, 0.016357 
 0.061000,  6.269699, 0.015879 
 0.063000,  6.098838, 0.015437 
 0.065000,  5.941328, 0.015030 
 0.067000,  5.795042, 0.014655 
 0.069000,  5.658922, 0.014308 
 0.071000,  5.533358, 0.013984 
 0.073000,  5.416107, 0.013682 
 0.075000,  5.306050, 0.013404 
 0.077000,  5.203611, 0.013142 
 0.079000,  5.107892, 0.012896 
 0.081000,  5.017938, 0.012668 
 0.083000,  4.933512, 0.012453 
 0.085000,  4.854638, 0.012249 
 0.087000,  4.779483, 0.012061 
 0.089000,  4.709588, 0.011881 
 0.091000,  4.642946, 0.011713 
 0.093000,  4.580147, 0.011553 
 0.095000,  4.520722, 0.011402 
 0.097000,  4.464187, 0.011259 
 0.099000,  4.411093, 0.011123 
 0.101000,  4.360066, 0.010996 
 0.103000,  4.312419, 0.010873 
 0.105000,  4.266377, 0.010758 
 0.107000,  4.223118, 0.010647 
 0.109000,  4.181570, 0.010542 
 0.111000,  4.141913, 0.010443 
 0.113000,  4.104457, 0.010345 
 0.115000,  4.067597, 0.010254 
 0.117000,  4.033894, 0.010167 
 0.119000,  4.000669, 0.010084 
 0.121000,  3.968881, 0.010004 
 0.123000,  3.939011, 0.009928 
 0.125000,  3.909516, 0.009856 
 0.127000,  3.882117, 0.009786 
 0.129000,  3.855580, 0.009719 
 0.131000,  3.829341, 0.009656 
 0.133000,  3.805362, 0.009593 
 0.135000,  3.781846, 0.009532 
 0.137000,  3.758559, 0.009477 
 0.139000,  3.737028, 0.009422 
 0.141000,  3.716248, 0.009367 
 0.143000,  3.695643, 0.009317 
 0.145000,  3.675771, 0.009268 
 0.147000,  3.657469, 0.009222 
 0.149000,  3.639302, 0.009179 
 0.151000,  3.621269, 0.009136 
 0.153000,  3.604432, 0.009094 
 0.155000,  3.588490, 0.009051 
 0.157000,  3.572645, 0.009010 
 0.159000,  3.556899, 0.008974 
 0.161000,  3.542242, 0.008937 
 0.163000,  3.528413, 0.008903 
 0.165000,  3.514658, 0.008867 
 0.167000,  3.500975, 0.008832 
 0.169000,  3.487640, 0.008794 
 0.171000,  3.475712, 0.008761 
 0.173000,  3.463832, 0.008730 
 0.175000,  3.452003, 0.008705 
 0.177000,  3.440221, 0.008675 
 0.179000,  3.429188, 0.008644 
 0.181000,  3.419036, 0.008616 
 0.183000,  3.408891, 0.008589 
 0.185000,  3.398745, 0.008563 
 0.187000,  3.388665, 0.008539 
 0.189000,  3.379039, 0.008516 
 0.191000,  3.370414, 0.008492 
 0.193000,  3.361822, 0.008469 
 0.195000,  3.353272, 0.008447 
 0.197000,  3.344743, 0.008425 
 0.199000,  3.336233, 0.008404 
